USC00178998,20150101,SNWD,0,,,7,
USC00242347,19090101,TMAX,72,,,6,
USC00242347,19090101,TMIN,-206,,,6,
USC00242347,19090101,TOBS,-6,,,6,
USC00242347,19090101,PRCP,0,,,6,
USC00242347,19090101,SNOW,0,,,6,
USC00242347,19090101,SNWD,0,,,6,
USC00242347,19110101,TMAX,-233,,,6,
USC00242347,19110101,TMIN,-283,,,6,
USC00242347,19110101,TOBS,-278,,,6,
USC00242347,19110101,PRCP,0,,,6,
USC00242347,19110101,SNOW,0,,,6,
USC00242347,19110101,SNWD,51,,,6,
USC00242347,19120101,TMAX,-33,,,6,
USC00242347,19120101,TMIN,-200,,,6,
USC00242347,19120101,TOBS,-133,,,6,
USC00242347,19120101,PRCP,0,,,6,
USC00242347,19120101,SNOW,0,,,6,
USC00242347,19120101,SNWD,76,,,6,
USC00242347,19130101,TMAX,28,,,6,
USC00242347,19130101,TMIN,-100,,,6,
USC00242347,19130101,TOBS,-100,,,6,
USC00242347,19130101,PRCP,13,,,6,
USC00242347,19130101,SNOW,25,,,6,
USC00242347,19130101,SNWD,25,,,6,
USC00242347,19460101,PRCP,0,,,6,
USC00242347,19460101,SNOW,0,,,6,
USC00242347,19460101,SNWD,25,,,6,
USC00242347,19470101,PRCP,0,,,6,
USC00242347,19470101,SNOW,0,,,6,
USC00242347,19470101,SNWD,102,,,6,
USC00242347,19480101,PRCP,0,,,6,
USC00242347,19480101,SNOW,0,,,6,
USC00242347,19480101,SNWD,0,,,6,
USC00242347,19490101,PRCP,0,T,,0,1830
USC00242347,19490101,SNOW,0,,,0,
USC00242347,19490101,SNWD,51,,,0,
USC00242347,19500101,PRCP,53,,,0,1830
USC00242347,19500101,SNOW,51,,,0,
USC00242347,19500101,SNWD,178,,,0,
USC00242347,19510101,PRCP,23,,,0,1830
USC00242347,19510101,SNOW,38,,,0,
USC00242347,19510101,SNWD,178,,,0,
USC00242347,19520101,PRCP,0,,,0,1830
USC00242347,19520101,SNOW,0,,,0,
USC00242347,19520101,SNWD,406,,,0,
USC00242347,19530101,PRCP,0,T,,0,1830
USC00242347,19530101,SNOW,0,,,0,
USC00242347,19540101,PRCP,0,,,0,1830
USC00242347,19540101,SNOW,0,,,0,
USC00242347,19540101,SNWD,0,,,0,
USC00242347,19550101,PRCP,0,,,0,1830
USC00242347,19550101,SNOW,0,,,0,
USC00242347,19550101,SNWD,0,,,0,
USC00242347,19560101,PRCP,0,,,0,1830
USC00242347,19560101,SNOW,0,,,0,
USC00242347,19570101,PRCP,0,,,0,1830
USC00242347,19570101,SNOW,0,,,0,
USC00242347,19580101,PRCP,0,,,0,1830
USC00242347,19580101,SNOW,0,,,0,
USC00242347,19590101,PRCP,0,,,0,1830
USC00242347,19590101,SNOW,0,,,0,
USC00242347,19600101,PRCP,51,,,0,1830
USC00242347,19600101,SNOW,64,,,0,
USC00242347,19140101,TMAX,56,,,6,
USC00242347,19140101,TMIN,-56,,,6,
USC00242347,19140101,TOBS,-44,,,6,
USC00242347,19140101,PRCP,25,,,6,
USC00242347,19140101,SNOW,51,,,6,
USC00242347,19140101,SNWD,76,,,6,
USC00242347,19150101,TMAX,72,,,6,
USC00242347,19150101,TMIN,-67,,,6,
USC00242347,19150101,TOBS,39,,,6,
USC00242347,19150101,PRCP,0,,,6,
USC00242347,19150101,SNOW,0,,,6,
USC00242347,19150101,SNWD,0,,,6,
USC00242347,19160101,TMAX,-39,,,6,
USC00242347,19160101,TMIN,-144,,,6,
USC00242347,19160101,TOBS,-133,,,6,
USC00242347,19160101,PRCP,0,,,6,
USC00242347,19160101,SNOW,0,,,6,
USC00242347,19160101,SNWD,0,T,,6,
USC00242347,19170101,TMAX,0,,,6,
USC00242347,19170101,TMIN,-111,,,6,
USC00242347,19170101,TOBS,0,,,6,
USC00242347,19170101,PRCP,0,,,6,
USC00242347,19170101,SNOW,0,,,6,
USC00242347,19170101,SNWD,0,T,,6,
USC00242347,19180101,TMAX,133,,,6,
USC00242347,19180101,TMIN,67,,,6,
USC00242347,19180101,TOBS,111,,,6,
USC00242347,19180101,PRCP,0,T,,6,
USC00242347,19180101,SNOW,0,,,6,
USC00242347,19180101,SNWD,0,,,6,
USC00242347,19190101,TMAX,-94,,,6,
USC00242347,19190101,TMIN,-183,,,6,
USC00242347,19190101,TOBS,-183,,,6,
USC00242347,19190101,PRCP,58,,,6,
USC00242347,19190101,SNOW,102,,,6,
USC00242347,19190101,SNWD,102,,,6,
USC00242347,19200101,TMAX,44,,,6,
USC00242347,19200101,TMIN,-67,,,6,
USC00242347,19200101,TOBS,28,,,6,
USC00242347,19200101,PRCP,0,,,6,
USC00242347,19200101,SNOW,0,T,,6,
USC00242347,19200101,SNWD,0,T,,6,
USC00242347,19210101,TMAX,39,,,6,
USC00242347,19210101,TMIN,-78,,,6,
